sprint_norris,sprint_piastri,sprint_verstappen,corrida_norris,corrida_piastri,corrida_verstappen,pts_norris,pts_piastri,pts_verstappen,tipo_empate,pilotos_empatados
7,4,99,8,1,99,396,396,366,duplo,Norris & Piastri
7,5,1,99,3,2,392,385,392,duplo,Norris & Verstappen
7,5,1,99,4,2,392,382,392,duplo,Norris & Verstappen
7,5,1,99,5,2,392,380,392,duplo,Norris & Verstappen
7,5,1,99,6,2,392,378,392,duplo,Norris & Verstappen
7,5,1,99,7,2,392,376,392,duplo,Norris & Verstappen
7,5,1,99,8,2,392,374,392,duplo,Norris & Verstappen
7,5,1,99,9,2,392,372,392,duplo,Norris & Verstappen
7,5,1,99,10,2,392,371,392,duplo,Norris & Verstappen
7,5,1,99,99,2,392,370,392,duplo,Norris & Verstappen
7,5,2,7,2,1,398,388,398,duplo,Norris & Verstappen
7,5,2,7,3,1,398,385,398,duplo,Norris & Verstappen
7,5,2,7,4,1,398,382,398,duplo,Norris & Verstappen
7,5,2,7,5,1,398,380,398,duplo,Norris & Verstappen
7,5,2,7,6,1,398,378,398,duplo,Norris & Verstappen
7,5,2,7,8,1,398,374,398,duplo,Norris & Verstappen
7,5,2,7,9,1,398,372,398,duplo,Norris & Verstappen
7,5,2,7,10,1,398,371,398,duplo,Norris & Verstappen
7,5,2,7,99,1,398,370,398,duplo,Norris & Verstappen
7,5,4,8,2,1,396,388,396,duplo,Norris & Verstappen
7,5,4,8,3,1,396,385,396,duplo,Norris & Verstappen
7,5,4,8,4,1,396,382,396,duplo,Norris & Verstappen
7,5,4,8,5,1,396,380,396,duplo,Norris & Verstappen
7,5,4,8,6,1,396,378,396,duplo,Norris & Verstappen
7,5,4,8,7,1,396,376,396,duplo,Norris & Verstappen
7,5,4,8,9,1,396,372,396,duplo,Norris & Verstappen
7,5,4,8,10,1,396,371,396,duplo,Norris & Verstappen
7,5,4,8,99,1,396,370,396,duplo,Norris & Verstappen
7,5,6,9,2,1,394,388,394,duplo,Norris & Verstappen
7,5,6,9,3,1,394,385,394,duplo,Norris & Verstappen
7,5,6,9,4,1,394,382,394,duplo,Norris & Verstappen
7,5,6,9,5,1,394,380,394,duplo,Norris & Verstappen
7,5,6,9,6,1,394,378,394,duplo,Norris & Verstappen
7,5,6,9,7,1,394,376,394,duplo,Norris & Verstappen
7,5,6,9,8,1,394,374,394,duplo,Norris & Verstappen
7,5,6,9,10,1,394,371,394,duplo,Norris & Verstappen
7,5,6,9,99,1,394,370,394,duplo,Norris & Verstappen
7,5,8,99,2,1,392,388,392,duplo,Norris & Verstappen
7,5,8,99,3,1,392,385,392,duplo,Norris & Verstappen
7,5,8,99,4,1,392,382,392,duplo,Norris & Verstappen
7,5,8,99,5,1,392,380,392,duplo,Norris & Verstappen
7,5,8,99,6,1,392,378,392,duplo,Norris & Verstappen
7,5,8,99,7,1,392,376,392,duplo,Norris & Verstappen
7,5,8,99,8,1,392,374,392,duplo,Norris & Verstappen
7,5,8,99,9,1,392,372,392,duplo,Norris & Verstappen
7,5,8,99,10,1,392,371,392,duplo,Norris & Verstappen
7,5,8,99,99,1,392,370,392,duplo,Norris & Verstappen
7,6,1,9,1,2,394,394,392,duplo,Norris & Piastri
7,6,1,9,1,3,394,394,389,duplo,Norris & Piastri
7,6,1,9,1,4,394,394,386,duplo,Norris & Piastri
7,6,1,9,1,5,394,394,384,duplo,Norris & Piastri
7,6,1,9,1,6,394,394,382,duplo,Norris & Piastri
7,6,1,9,1,7,394,394,380,duplo,Norris & Piastri
7,6,1,9,1,8,394,394,378,duplo,Norris & Piastri
7,6,1,9,1,10,394,394,375,duplo,Norris & Piastri
7,6,1,9,1,99,394,394,374,duplo,Norris & Piastri
7,6,1,99,3,2,392,384,392,duplo,Norris & Verstappen
7,6,1,99,4,2,392,381,392,duplo,Norris & Verstappen
7,6,1,99,5,2,392,379,392,duplo,Norris & Verstappen
7,6,1,99,6,2,392,377,392,duplo,Norris & Verstappen
7,6,1,99,7,2,392,375,392,duplo,Norris & Verstappen
7,6,1,99,8,2,392,373,392,duplo,Norris & Verstappen
7,6,1,99,9,2,392,371,392,duplo,Norris & Verstappen
7,6,1,99,10,2,392,370,392,duplo,Norris & Verstappen
7,6,1,99,99,2,392,369,392,duplo,Norris & Verstappen
7,6,2,7,2,1,398,387,398,duplo,Norris & Verstappen
7,6,2,7,3,1,398,384,398,duplo,Norris & Verstappen
7,6,2,7,4,1,398,381,398,duplo,Norris & Verstappen
7,6,2,7,5,1,398,379,398,duplo,Norris & Verstappen
7,6,2,7,6,1,398,377,398,duplo,Norris & Verstappen
7,6,2,7,8,1,398,373,398,duplo,Norris & Verstappen
7,6,2,7,9,1,398,371,398,duplo,Norris & Verstappen
7,6,2,7,10,1,398,370,398,duplo,Norris & Verstappen
7,6,2,7,99,1,398,369,398,duplo,Norris & Verstappen
7,6,2,9,1,2,394,394,391,duplo,Norris & Piastri
7,6,2,9,1,3,394,394,388,duplo,Norris & Piastri
7,6,2,9,1,4,394,394,385,duplo,Norris & Piastri
7,6,2,9,1,5,394,394,383,duplo,Norris & Piastri
7,6,2,9,1,6,394,394,381,duplo,Norris & Piastri
7,6,2,9,1,7,394,394,379,duplo,Norris & Piastri
7,6,2,9,1,8,394,394,377,duplo,Norris & Piastri
7,6,2,9,1,10,394,394,374,duplo,Norris & Piastri
7,6,2,9,1,99,394,394,373,duplo,Norris & Piastri
7,6,3,9,1,2,394,394,390,duplo,Norris & Piastri
7,6,3,9,1,3,394,394,387,duplo,Norris & Piastri
7,6,3,9,1,4,394,394,384,duplo,Norris & Piastri
7,6,3,9,1,5,394,394,382,duplo,Norris & Piastri
7,6,3,9,1,6,394,394,380,duplo,Norris & Piastri
7,6,3,9,1,7,394,394,378,duplo,Norris & Piastri
7,6,3,9,1,8,394,394,376,duplo,Norris & Piastri
7,6,3,9,1,10,394,394,373,duplo,Norris & Piastri
7,6,3,9,1,99,394,394,372,duplo,Norris & Piastri
7,6,4,8,2,1,396,387,396,duplo,Norris & Verstappen
7,6,4,8,3,1,396,384,396,duplo,Norris & Verstappen
7,6,4,8,4,1,396,381,396,duplo,Norris & Verstappen
7,6,4,8,5,1,396,379,396,duplo,Norris & Verstappen
7,6,4,8,6,1,396,377,396,duplo,Norris & Verstappen
7,6,4,8,7,1,396,375,396,duplo,Norris & Verstappen
7,6,4,8,9,1,396,371,396,duplo,Norris & Verstappen
7,6,4,8,10,1,396,370,396,duplo,Norris & Verstappen
7,6,4,8,99,1,396,369,396,duplo,Norris & Verstappen
7,6,4,9,1,2,394,394,389,duplo,Norris & Piastri
7,6,4,9,1,3,394,394,386,duplo,Norris & Piastri
7,6,4,9,1,4,394,394,383,duplo,Norris & Piastri
7,6,4,9,1,5,394,394,381,duplo,Norris & Piastri
7,6,4,9,1,6,394,394,379,duplo,Norris & Piastri
7,6,4,9,1,7,394,394,377,duplo,Norris & Piastri
7,6,4,9,1,8,394,394,375,duplo,Norris & Piastri
7,6,4,9,1,10,394,394,372,duplo,Norris & Piastri
7,6,4,9,1,99,394,394,371,duplo,Norris & Piastri
7,6,5,9,1,2,394,394,388,duplo,Norris & Piastri
7,6,5,9,1,3,394,394,385,duplo,Norris & Piastri
7,6,5,9,1,4,394,394,382,duplo,Norris & Piastri
7,6,5,9,1,5,394,394,380,duplo,Norris & Piastri
7,6,5,9,1,6,394,394,378,duplo,Norris & Piastri
7,6,5,9,1,7,394,394,376,duplo,Norris & Piastri
7,6,5,9,1,8,394,394,374,duplo,Norris & Piastri
7,6,5,9,1,10,394,394,371,duplo,Norris & Piastri
7,6,5,9,1,99,394,394,370,duplo,Norris & Piastri
7,6,8,9,1,2,394,394,385,duplo,Norris & Piastri
7,6,8,9,1,3,394,394,382,duplo,Norris & Piastri
7,6,8,9,1,4,394,394,379,duplo,Norris & Piastri
7,6,8,9,1,5,394,394,377,duplo,Norris & Piastri
7,6,8,9,1,6,394,394,375,duplo,Norris & Piastri
7,6,8,9,1,7,394,394,373,duplo,Norris & Piastri
7,6,8,9,1,8,394,394,371,duplo,Norris & Piastri
7,6,8,9,1,10,394,394,368,duplo,Norris & Piastri
7,6,8,9,1,99,394,394,367,duplo,Norris & Piastri
7,6,8,99,2,1,392,387,392,duplo,Norris & Verstappen
7,6,8,99,3,1,392,384,392,duplo,Norris & Verstappen
7,6,8,99,4,1,392,381,392,duplo,Norris & Verstappen
7,6,8,99,5,1,392,379,392,duplo,Norris & Verstappen
7,6,8,99,6,1,392,377,392,duplo,Norris & Verstappen
7,6,8,99,7,1,392,375,392,duplo,Norris & Verstappen
7,6,8,99,8,1,392,373,392,duplo,Norris & Verstappen
7,6,8,99,9,1,392,371,392,duplo,Norris & Verstappen
7,6,8,99,10,1,392,370,392,duplo,Norris & Verstappen
7,6,8,99,99,1,392,369,392,duplo,Norris & Verstappen
7,6,99,9,1,2,394,394,384,duplo,Norris & Piastri
7,6,99,9,1,3,394,394,381,duplo,Norris & Piastri
7,6,99,9,1,4,394,394,378,duplo,Norris & Piastri
7,6,99,9,1,5,394,394,376,duplo,Norris & Piastri
7,6,99,9,1,6,394,394,374,duplo,Norris & Piastri
7,6,99,9,1,7,394,394,372,duplo,Norris & Piastri
7,6,99,9,1,8,394,394,370,duplo,Norris & Piastri
7,6,99,9,1,10,394,394,367,duplo,Norris & Piastri
7,6,99,9,1,99,394,394,366,duplo,Norris & Piastri
7,8,1,99,1,2,392,392,392,triplo,Norris & Piastri & Verstappen
7,8,1,99,1,3,392,392,389,duplo,Norris & Piastri
7,8,1,99,1,4,392,392,386,duplo,Norris & Piastri
7,8,1,99,1,5,392,392,384,duplo,Norris & Piastri
7,8,1,99,1,6,392,392,382,duplo,Norris & Piastri
7,8,1,99,1,7,392,392,380,duplo,Norris & Piastri
7,8,1,99,1,8,392,392,378,duplo,Norris & Piastri
7,8,1,99,1,9,392,392,376,duplo,Norris & Piastri
7,8,1,99,1,10,392,392,375,duplo,Norris & Piastri
7,8,1,99,1,99,392,392,374,duplo,Norris & Piastri
7,8,1,99,3,2,392,382,392,duplo,Norris & Verstappen
7,8,1,99,4,2,392,379,392,duplo,Norris & Verstappen
7,8,1,99,5,2,392,377,392,duplo,Norris & Verstappen
7,8,1,99,6,2,392,375,392,duplo,Norris & Verstappen
7,8,1,99,7,2,392,373,392,duplo,Norris & Verstappen
7,8,1,99,8,2,392,371,392,duplo,Norris & Verstappen
7,8,1,99,9,2,392,369,392,duplo,Norris & Verstappen
7,8,1,99,10,2,392,368,392,duplo,Norris & Verstappen
7,8,1,99,99,2,392,367,392,duplo,Norris & Verstappen
7,8,2,7,2,1,398,385,398,duplo,Norris & Verstappen
7,8,2,7,3,1,398,382,398,duplo,Norris & Verstappen
7,8,2,7,4,1,398,379,398,duplo,Norris & Verstappen
7,8,2,7,5,1,398,377,398,duplo,Norris & Verstappen
7,8,2,7,6,1,398,375,398,duplo,Norris & Verstappen
7,8,2,7,8,1,398,371,398,duplo,Norris & Verstappen
7,8,2,7,9,1,398,369,398,duplo,Norris & Verstappen
7,8,2,7,10,1,398,368,398,duplo,Norris & Verstappen
7,8,2,7,99,1,398,367,398,duplo,Norris & Verstappen
7,8,2,99,1,2,392,392,391,duplo,Norris & Piastri
7,8,2,99,1,3,392,392,388,duplo,Norris & Piastri
7,8,2,99,1,4,392,392,385,duplo,Norris & Piastri
7,8,2,99,1,5,392,392,383,duplo,Norris & Piastri
7,8,2,99,1,6,392,392,381,duplo,Norris & Piastri
7,8,2,99,1,7,392,392,379,duplo,Norris & Piastri
7,8,2,99,1,8,392,392,377,duplo,Norris & Piastri
7,8,2,99,1,9,392,392,375,duplo,Norris & Piastri
7,8,2,99,1,10,392,392,374,duplo,Norris & Piastri
7,8,2,99,1,99,392,392,373,duplo,Norris & Piastri
7,8,3,99,1,2,392,392,390,duplo,Norris & Piastri
7,8,3,99,1,3,392,392,387,duplo,Norris & Piastri
7,8,3,99,1,4,392,392,384,duplo,Norris & Piastri
7,8,3,99,1,5,392,392,382,duplo,Norris & Piastri
7,8,3,99,1,6,392,392,380,duplo,Norris & Piastri
7,8,3,99,1,7,392,392,378,duplo,Norris & Piastri
7,8,3,99,1,8,392,392,376,duplo,Norris & Piastri
7,8,3,99,1,9,392,392,374,duplo,Norris & Piastri
7,8,3,99,1,10,392,392,373,duplo,Norris & Piastri
7,8,3,99,1,99,392,392,372,duplo,Norris & Piastri
7,8,4,8,2,1,396,385,396,duplo,Norris & Verstappen
7,8,4,8,3,1,396,382,396,duplo,Norris & Verstappen
7,8,4,8,4,1,396,379,396,duplo,Norris & Verstappen
7,8,4,8,5,1,396,377,396,duplo,Norris & Verstappen
7,8,4,8,6,1,396,375,396,duplo,Norris & Verstappen
7,8,4,8,7,1,396,373,396,duplo,Norris & Verstappen
7,8,4,8,9,1,396,369,396,duplo,Norris & Verstappen
7,8,4,8,10,1,396,368,396,duplo,Norris & Verstappen
7,8,4,8,99,1,396,367,396,duplo,Norris & Verstappen
7,8,4,99,1,2,392,392,389,duplo,Norris & Piastri
7,8,4,99,1,3,392,392,386,duplo,Norris & Piastri
7,8,4,99,1,4,392,392,383,duplo,Norris & Piastri
7,8,4,99,1,5,392,392,381,duplo,Norris & Piastri
7,8,4,99,1,6,392,392,379,duplo,Norris & Piastri
7,8,4,99,1,7,392,392,377,duplo,Norris & Piastri
7,8,4,99,1,8,392,392,375,duplo,Norris & Piastri
7,8,4,99,1,9,392,392,373,duplo,Norris & Piastri
7,8,4,99,1,10,392,392,372,duplo,Norris & Piastri
7,8,4,99,1,99,392,392,371,duplo,Norris & Piastri
7,8,5,99,1,2,392,392,388,duplo,Norris & Piastri
7,8,5,99,1,3,392,392,385,duplo,Norris & Piastri
7,8,5,99,1,4,392,392,382,duplo,Norris & Piastri
7,8,5,99,1,5,392,392,380,duplo,Norris & Piastri
7,8,5,99,1,6,392,392,378,duplo,Norris & Piastri
7,8,5,99,1,7,392,392,376,duplo,Norris & Piastri
7,8,5,99,1,8,392,392,374,duplo,Norris & Piastri
7,8,5,99,1,9,392,392,372,duplo,Norris & Piastri
7,8,5,99,1,10,392,392,371,duplo,Norris & Piastri
7,8,5,99,1,99,392,392,370,duplo,Norris & Piastri
7,8,6,9,2,1,394,385,394,duplo,Norris & Verstappen
7,8,6,9,3,1,394,382,394,duplo,Norris & Verstappen
7,8,6,9,4,1,394,379,394,duplo,Norris & Verstappen
7,8,6,9,5,1,394,377,394,duplo,Norris & Verstappen
7,8,6,9,6,1,394,375,394,duplo,Norris & Verstappen
7,8,6,9,7,1,394,373,394,duplo,Norris & Verstappen
7,8,6,9,8,1,394,371,394,duplo,Norris & Verstappen
7,8,6,9,10,1,394,368,394,duplo,Norris & Verstappen
7,8,6,9,99,1,394,367,394,duplo,Norris & Verstappen
7,8,6,99,1,2,392,392,387,duplo,Norris & Piastri
7,8,6,99,1,3,392,392,384,duplo,Norris & Piastri
7,8,6,99,1,4,392,392,381,duplo,Norris & Piastri
7,8,6,99,1,5,392,392,379,duplo,Norris & Piastri
7,8,6,99,1,6,392,392,377,duplo,Norris & Piastri
7,8,6,99,1,7,392,392,375,duplo,Norris & Piastri
7,8,6,99,1,8,392,392,373,duplo,Norris & Piastri
7,8,6,99,1,9,392,392,371,duplo,Norris & Piastri
7,8,6,99,1,10,392,392,370,duplo,Norris & Piastri
7,8,6,99,1,99,392,392,369,duplo,Norris & Piastri
7,8,99,99,1,2,392,392,384,duplo,Norris & Piastri
7,8,99,99,1,3,392,392,381,duplo,Norris & Piastri
7,8,99,99,1,4,392,392,378,duplo,Norris & Piastri
7,8,99,99,1,5,392,392,376,duplo,Norris & Piastri
7,8,99,99,1,6,392,392,374,duplo,Norris & Piastri
7,8,99,99,1,7,392,392,372,duplo,Norris & Piastri
7,8,99,99,1,8,392,392,370,duplo,Norris & Piastri
7,8,99,99,1,9,392,392,368,duplo,Norris & Piastri
7,8,99,99,1,10,392,392,367,duplo,Norris & Piastri
7,8,99,99,1,99,392,392,366,duplo,Norris & Piastri
7,99,1,99,1,2,392,391,392,duplo,Norris & Verstappen
7,99,1,99,3,2,392,381,392,duplo,Norris & Verstappen
7,99,1,99,4,2,392,378,392,duplo,Norris & Verstappen
7,99,1,99,5,2,392,376,392,duplo,Norris & Verstappen
7,99,1,99,6,2,392,374,392,duplo,Norris & Verstappen
7,99,1,99,7,2,392,372,392,duplo,Norris & Verstappen
7,99,1,99,8,2,392,370,392,duplo,Norris & Verstappen
7,99,1,99,9,2,392,368,392,duplo,Norris & Verstappen
7,99,1,99,10,2,392,367,392,duplo,Norris & Verstappen
7,99,1,99,99,2,392,366,392,duplo,Norris & Verstappen
7,99,2,7,2,1,398,384,398,duplo,Norris & Verstappen
7,99,2,7,3,1,398,381,398,duplo,Norris & Verstappen
7,99,2,7,4,1,398,378,398,duplo,Norris & Verstappen
7,99,2,7,5,1,398,376,398,duplo,Norris & Verstappen
7,99,2,7,6,1,398,374,398,duplo,Norris & Verstappen
7,99,2,7,8,1,398,370,398,duplo,Norris & Verstappen
7,99,2,7,9,1,398,368,398,duplo,Norris & Verstappen
7,99,2,7,10,1,398,367,398,duplo,Norris & Verstappen
7,99,2,7,99,1,398,366,398,duplo,Norris & Verstappen
7,99,4,8,2,1,396,384,396,duplo,Norris & Verstappen
7,99,4,8,3,1,396,381,396,duplo,Norris & Verstappen
7,99,4,8,4,1,396,378,396,duplo,Norris & Verstappen
7,99,4,8,5,1,396,376,396,duplo,Norris & Verstappen
7,99,4,8,6,1,396,374,396,duplo,Norris & Verstappen
7,99,4,8,7,1,396,372,396,duplo,Norris & Verstappen
7,99,4,8,9,1,396,368,396,duplo,Norris & Verstappen
7,99,4,8,10,1,396,367,396,duplo,Norris & Verstappen
7,99,4,8,99,1,396,366,396,duplo,Norris & Verstappen
7,99,6,9,2,1,394,384,394,duplo,Norris & Verstappen
7,99,6,9,3,1,394,381,394,duplo,Norris & Verstappen
7,99,6,9,4,1,394,378,394,duplo,Norris & Verstappen
7,99,6,9,5,1,394,376,394,duplo,Norris & Verstappen
7,99,6,9,6,1,394,374,394,duplo,Norris & Verstappen
7,99,6,9,7,1,394,372,394,duplo,Norris & Verstappen
7,99,6,9,8,1,394,370,394,duplo,Norris & Verstappen
7,99,6,9,10,1,394,367,394,duplo,Norris & Verstappen
7,99,6,9,99,1,394,366,394,duplo,Norris & Verstappen
7,99,8,99,2,1,392,384,392,duplo,Norris & Verstappen
7,99,8,99,3,1,392,381,392,duplo,Norris & Verstappen
7,99,8,99,4,1,392,378,392,duplo,Norris & Verstappen
7,99,8,99,5,1,392,376,392,duplo,Norris & Verstappen
7,99,8,99,6,1,392,374,392,duplo,Norris & Verstappen
7,99,8,99,7,1,392,372,392,duplo,Norris & Verstappen
7,99,8,99,8,1,392,370,392,duplo,Norris & Verstappen
7,99,8,99,9,1,392,368,392,duplo,Norris & Verstappen
7,99,8,99,10,1,392,367,392,duplo,Norris & Verstappen
7,99,8,99,99,1,392,366,392,duplo,Norris & Verstappen
8,1,2,6,1,2,399,399,391,duplo,Norris & Piastri
8,1,2,6,1,3,399,399,388,duplo,Norris & Piastri
8,1,2,6,1,4,399,399,385,duplo,Norris & Piastri
8,1,2,6,1,5,399,399,383,duplo,Norris & Piastri
8,1,2,6,1,7,399,399,379,duplo,Norris & Piastri
8,1,2,6,1,8,399,399,377,duplo,Norris & Piastri
8,1,2,6,1,9,399,399,375,duplo,Norris & Piastri
8,1,2,6,1,10,399,399,374,duplo,Norris & Piastri
8,1,2,6,1,99,399,399,373,duplo,Norris & Piastri
8,1,2,10,2,3,392,392,388,duplo,Norris & Piastri
8,1,2,10,2,4,392,392,385,duplo,Norris & Piastri
8,1,2,10,2,5,392,392,383,duplo,Norris & Piastri
8,1,2,10,2,6,392,392,381,duplo,Norris & Piastri
8,1,2,10,2,7,392,392,379,duplo,Norris & Piastri
8,1,2,10,2,8,392,392,377,duplo,Norris & Piastri
8,1,2,10,2,9,392,392,375,duplo,Norris & Piastri
8,1,2,10,2,99,392,392,373,duplo,Norris & Piastri
8,1,2,99,3,2,391,389,391,duplo,Norris & Verstappen
8,1,2,99,4,2,391,386,391,duplo,Norris & Verstappen
8,1,2,99,5,2,391,384,391,duplo,Norris & Verstappen
8,1,2,99,6,2,391,382,391,duplo,Norris & Verstappen
8,1,2,99,7,2,391,380,391,duplo,Norris & Verstappen
8,1,2,99,8,2,391,378,391,duplo,Norris & Verstappen
8,1,2,99,9,2,391,376,391,duplo,Norris & Verstappen
8,1,2,99,10,2,391,375,391,duplo,Norris & Verstappen
8,1,2,99,99,2,391,374,391,duplo,Norris & Verstappen
8,1,3,6,1,2,399,399,390,duplo,Norris & Piastri
8,1,3,6,1,3,399,399,387,duplo,Norris & Piastri
8,1,3,6,1,4,399,399,384,duplo,Norris & Piastri
8,1,3,6,1,5,399,399,382,duplo,Norris & Piastri
8,1,3,6,1,7,399,399,378,duplo,Norris & Piastri
8,1,3,6,1,8,399,399,376,duplo,Norris & Piastri
8,1,3,6,1,9,399,399,374,duplo,Norris & Piastri
8,1,3,6,1,10,399,399,373,duplo,Norris & Piastri
8,1,3,6,1,99,399,399,372,duplo,Norris & Piastri
8,1,3,7,2,1,397,392,397,duplo,Norris & Verstappen
8,1,3,7,3,1,397,389,397,duplo,Norris & Verstappen
8,1,3,7,4,1,397,386,397,duplo,Norris & Verstappen
8,1,3,7,5,1,397,384,397,duplo,Norris & Verstappen
8,1,3,7,6,1,397,382,397,duplo,Norris & Verstappen
8,1,3,7,8,1,397,378,397,duplo,Norris & Verstappen
8,1,3,7,9,1,397,376,397,duplo,Norris & Verstappen
8,1,3,7,10,1,397,375,397,duplo,Norris & Verstappen
8,1,3,7,99,1,397,374,397,duplo,Norris & Verstappen
8,1,3,10,2,3,392,392,387,duplo,Norris & Piastri
8,1,3,10,2,4,392,392,384,duplo,Norris & Piastri
8,1,3,10,2,5,392,392,382,duplo,Norris & Piastri
8,1,3,10,2,6,392,392,380,duplo,Norris & Piastri
8,1,3,10,2,7,392,392,378,duplo,Norris & Piastri
8,1,3,10,2,8,392,392,376,duplo,Norris & Piastri
8,1,3,10,2,9,392,392,374,duplo,Norris & Piastri
8,1,3,10,2,99,392,392,372,duplo,Norris & Piastri
8,1,4,6,1,2,399,399,389,duplo,Norris & Piastri
8,1,4,6,1,3,399,399,386,duplo,Norris & Piastri
8,1,4,6,1,4,399,399,383,duplo,Norris & Piastri
8,1,4,6,1,5,399,399,381,duplo,Norris & Piastri
8,1,4,6,1,7,399,399,377,duplo,Norris & Piastri
8,1,4,6,1,8,399,399,375,duplo,Norris & Piastri
8,1,4,6,1,9,399,399,373,duplo,Norris & Piastri
8,1,4,6,1,10,399,399,372,duplo,Norris & Piastri
8,1,4,6,1,99,399,399,371,duplo,Norris & Piastri
8,1,4,10,2,3,392,392,386,duplo,Norris & Piastri
8,1,4,10,2,4,392,392,383,duplo,Norris & Piastri
8,1,4,10,2,5,392,392,381,duplo,Norris & Piastri
8,1,4,10,2,6,392,392,379,duplo,Norris & Piastri
8,1,4,10,2,7,392,392,377,duplo,Norris & Piastri
8,1,4,10,2,8,392,392,375,duplo,Norris & Piastri
8,1,4,10,2,9,392,392,373,duplo,Norris & Piastri
8,1,4,10,2,99,392,392,371,duplo,Norris & Piastri
8,1,5,6,1,2,399,399,388,duplo,Norris & Piastri
8,1,5,6,1,3,399,399,385,duplo,Norris & Piastri
8,1,5,6,1,4,399,399,382,duplo,Norris & Piastri
8,1,5,6,1,5,399,399,380,duplo,Norris & Piastri
8,1,5,6,1,7,399,399,376,duplo,Norris & Piastri
8,1,5,6,1,8,399,399,374,duplo,Norris & Piastri
8,1,5,6,1,9,399,399,372,duplo,Norris & Piastri
8,1,5,6,1,10,399,399,371,duplo,Norris & Piastri
8,1,5,6,1,99,399,399,370,duplo,Norris & Piastri
8,1,5,8,2,1,395,392,395,duplo,Norris & Verstappen
8,1,5,8,3,1,395,389,395,duplo,Norris & Verstappen
8,1,5,8,4,1,395,386,395,duplo,Norris & Verstappen
8,1,5,8,5,1,395,384,395,duplo,Norris & Verstappen
8,1,5,8,6,1,395,382,395,duplo,Norris & Verstappen
8,1,5,8,7,1,395,380,395,duplo,Norris & Verstappen
8,1,5,8,9,1,395,376,395,duplo,Norris & Verstappen
8,1,5,8,10,1,395,375,395,duplo,Norris & Verstappen
8,1,5,8,99,1,395,374,395,duplo,Norris & Verstappen
8,1,5,10,2,3,392,392,385,duplo,Norris & Piastri
8,1,5,10,2,4,392,392,382,duplo,Norris & Piastri
8,1,5,10,2,5,392,392,380,duplo,Norris & Piastri
8,1,5,10,2,6,392,392,378,duplo,Norris & Piastri
8,1,5,10,2,7,392,392,376,duplo,Norris & Piastri
8,1,5,10,2,8,392,392,374,duplo,Norris & Piastri
8,1,5,10,2,9,392,392,372,duplo,Norris & Piastri
8,1,5,10,2,99,392,392,370,duplo,Norris & Piastri
8,1,6,6,1,2,399,399,387,duplo,Norris & Piastri
8,1,6,6,1,3,399,399,384,duplo,Norris & Piastri
8,1,6,6,1,4,399,399,381,duplo,Norris & Piastri
8,1,6,6,1,5,399,399,379,duplo,Norris & Piastri
8,1,6,6,1,7,399,399,375,duplo,Norris & Piastri
8,1,6,6,1,8,399,399,373,duplo,Norris & Piastri
8,1,6,6,1,9,399,399,371,duplo,Norris & Piastri
8,1,6,6,1,10,399,399,370,duplo,Norris & Piastri
8,1,6,6,1,99,399,399,369,duplo,Norris & Piastri
8,1,6,10,2,3,392,392,384,duplo,Norris & Piastri
8,1,6,10,2,4,392,392,381,duplo,Norris & Piastri
8,1,6,10,2,5,392,392,379,duplo,Norris & Piastri
8,1,6,10,2,6,392,392,377,duplo,Norris & Piastri
8,1,6,10,2,7,392,392,375,duplo,Norris & Piastri
8,1,6,10,2,8,392,392,373,duplo,Norris & Piastri
8,1,6,10,2,9,392,392,371,duplo,Norris & Piastri
8,1,6,10,2,99,392,392,369,duplo,Norris & Piastri
8,1,7,6,1,2,399,399,386,duplo,Norris & Piastri
8,1,7,6,1,3,399,399,383,duplo,Norris & Piastri
8,1,7,6,1,4,399,399,380,duplo,Norris & Piastri
8,1,7,6,1,5,399,399,378,duplo,Norris & Piastri
8,1,7,6,1,7,399,399,374,duplo,Norris & Piastri
8,1,7,6,1,8,399,399,372,duplo,Norris & Piastri
8,1,7,6,1,9,399,399,370,duplo,Norris & Piastri
8,1,7,6,1,10,399,399,369,duplo,Norris & Piastri
8,1,7,6,1,99,399,399,368,duplo,Norris & Piastri
8,1,7,9,2,1,393,392,393,duplo,Norris & Verstappen
8,1,7,9,3,1,393,389,393,duplo,Norris & Verstappen
8,1,7,9,4,1,393,386,393,duplo,Norris & Verstappen
8,1,7,9,5,1,393,384,393,duplo,Norris & Verstappen
8,1,7,9,6,1,393,382,393,duplo,Norris & Verstappen
8,1,7,9,7,1,393,380,393,duplo,Norris & Verstappen
8,1,7,9,8,1,393,378,393,duplo,Norris & Verstappen
8,1,7,9,10,1,393,375,393,duplo,Norris & Verstappen
8,1,7,9,99,1,393,374,393,duplo,Norris & Verstappen
8,1,7,10,2,3,392,392,383,duplo,Norris & Piastri
8,1,7,10,2,4,392,392,380,duplo,Norris & Piastri
8,1,7,10,2,5,392,392,378,duplo,Norris & Piastri
8,1,7,10,2,6,392,392,376,duplo,Norris & Piastri
8,1,7,10,2,7,392,392,374,duplo,Norris & Piastri
8,1,7,10,2,8,392,392,372,duplo,Norris & Piastri
8,1,7,10,2,9,392,392,370,duplo,Norris & Piastri
8,1,7,10,2,99,392,392,368,duplo,Norris & Piastri
8,1,99,6,1,2,399,399,384,duplo,Norris & Piastri
8,1,99,6,1,3,399,399,381,duplo,Norris & Piastri
8,1,99,6,1,4,399,399,378,duplo,Norris & Piastri
8,1,99,6,1,5,399,399,376,duplo,Norris & Piastri
