sprint_norris,sprint_piastri,sprint_verstappen,corrida_norris,corrida_piastri,corrida_verstappen,pts_norris,pts_piastri,pts_verstappen,ganhos_norris,ganhos_piastri,ganhos_verstappen,pontos_empate,tipo_empate,pilotos_empatados
99,3,1,99,2,6,390,390,382,0,24,16,390,duplo,Norris & Piastri
99,3,1,99,2,7,390,390,380,0,24,14,390,duplo,Norris & Piastri
99,3,1,99,2,8,390,390,378,0,24,12,390,duplo,Norris & Piastri
99,3,1,99,2,9,390,390,376,0,24,10,390,duplo,Norris & Piastri
99,3,1,99,2,10,390,390,375,0,24,9,390,duplo,Norris & Piastri
99,3,1,99,2,99,390,390,374,0,24,8,390,duplo,Norris & Piastri
99,3,2,6,2,1,398,390,398,8,24,32,398,duplo,Norris & Verstappen
99,3,2,6,3,1,398,387,398,8,21,32,398,duplo,Norris & Verstappen
99,3,2,6,4,1,398,384,398,8,18,32,398,duplo,Norris & Verstappen
99,3,2,6,5,1,398,382,398,8,16,32,398,duplo,Norris & Verstappen
99,3,2,6,7,1,398,378,398,8,12,32,398,duplo,Norris & Verstappen
99,3,2,6,8,1,398,376,398,8,10,32,398,duplo,Norris & Verstappen
99,3,2,6,9,1,398,374,398,8,8,32,398,duplo,Norris & Verstappen
99,3,2,6,10,1,398,373,398,8,7,32,398,duplo,Norris & Verstappen
99,3,2,6,99,1,398,372,398,8,6,32,398,duplo,Norris & Verstappen
99,3,2,10,3,2,391,387,391,1,21,25,391,duplo,Norris & Verstappen
99,3,2,10,4,2,391,384,391,1,18,25,391,duplo,Norris & Verstappen
99,3,2,10,5,2,391,382,391,1,16,25,391,duplo,Norris & Verstappen
99,3,2,10,6,2,391,380,391,1,14,25,391,duplo,Norris & Verstappen
99,3,2,10,7,2,391,378,391,1,12,25,391,duplo,Norris & Verstappen
99,3,2,10,8,2,391,376,391,1,10,25,391,duplo,Norris & Verstappen
99,3,2,10,9,2,391,374,391,1,8,25,391,duplo,Norris & Verstappen
99,3,2,10,99,2,391,372,391,1,6,25,391,duplo,Norris & Verstappen
99,3,2,99,2,3,390,390,388,0,24,22,390,duplo,Norris & Piastri
99,3,2,99,2,4,390,390,385,0,24,19,390,duplo,Norris & Piastri
99,3,2,99,2,5,390,390,383,0,24,17,390,duplo,Norris & Piastri
99,3,2,99,2,6,390,390,381,0,24,15,390,duplo,Norris & Piastri
99,3,2,99,2,7,390,390,379,0,24,13,390,duplo,Norris & Piastri
99,3,2,99,2,8,390,390,377,0,24,11,390,duplo,Norris & Piastri
99,3,2,99,2,9,390,390,375,0,24,9,390,duplo,Norris & Piastri
99,3,2,99,2,10,390,390,374,0,24,8,390,duplo,Norris & Piastri
99,3,2,99,2,99,390,390,373,0,24,7,390,duplo,Norris & Piastri
99,3,4,7,2,1,396,390,396,6,24,30,396,duplo,Norris & Verstappen
99,3,4,7,3,1,396,387,396,6,21,30,396,duplo,Norris & Verstappen
99,3,4,7,4,1,396,384,396,6,18,30,396,duplo,Norris & Verstappen
99,3,4,7,5,1,396,382,396,6,16,30,396,duplo,Norris & Verstappen
99,3,4,7,6,1,396,380,396,6,14,30,396,duplo,Norris & Verstappen
99,3,4,7,8,1,396,376,396,6,10,30,396,duplo,Norris & Verstappen
99,3,4,7,9,1,396,374,396,6,8,30,396,duplo,Norris & Verstappen
99,3,4,7,10,1,396,373,396,6,7,30,396,duplo,Norris & Verstappen
99,3,4,7,99,1,396,372,396,6,6,30,396,duplo,Norris & Verstappen
99,3,4,99,2,3,390,390,386,0,24,20,390,duplo,Norris & Piastri
99,3,4,99,2,4,390,390,383,0,24,17,390,duplo,Norris & Piastri
99,3,4,99,2,5,390,390,381,0,24,15,390,duplo,Norris & Piastri
99,3,4,99,2,6,390,390,379,0,24,13,390,duplo,Norris & Piastri
99,3,4,99,2,7,390,390,377,0,24,11,390,duplo,Norris & Piastri
99,3,4,99,2,8,390,390,375,0,24,9,390,duplo,Norris & Piastri
99,3,4,99,2,9,390,390,373,0,24,7,390,duplo,Norris & Piastri
99,3,4,99,2,10,390,390,372,0,24,6,390,duplo,Norris & Piastri
99,3,4,99,2,99,390,390,371,0,24,5,390,duplo,Norris & Piastri
99,3,5,99,2,3,390,390,385,0,24,19,390,duplo,Norris & Piastri
99,3,5,99,2,4,390,390,382,0,24,16,390,duplo,Norris & Piastri
99,3,5,99,2,5,390,390,380,0,24,14,390,duplo,Norris & Piastri
99,3,5,99,2,6,390,390,378,0,24,12,390,duplo,Norris & Piastri
99,3,5,99,2,7,390,390,376,0,24,10,390,duplo,Norris & Piastri
99,3,5,99,2,8,390,390,374,0,24,8,390,duplo,Norris & Piastri
99,3,5,99,2,9,390,390,372,0,24,6,390,duplo,Norris & Piastri
99,3,5,99,2,10,390,390,371,0,24,5,390,duplo,Norris & Piastri
99,3,5,99,2,99,390,390,370,0,24,4,390,duplo,Norris & Piastri
99,3,6,8,2,1,394,390,394,4,24,28,394,duplo,Norris & Verstappen
99,3,6,8,3,1,394,387,394,4,21,28,394,duplo,Norris & Verstappen
99,3,6,8,4,1,394,384,394,4,18,28,394,duplo,Norris & Verstappen
99,3,6,8,5,1,394,382,394,4,16,28,394,duplo,Norris & Verstappen
99,3,6,8,6,1,394,380,394,4,14,28,394,duplo,Norris & Verstappen
99,3,6,8,7,1,394,378,394,4,12,28,394,duplo,Norris & Verstappen
99,3,6,8,9,1,394,374,394,4,8,28,394,duplo,Norris & Verstappen
99,3,6,8,10,1,394,373,394,4,7,28,394,duplo,Norris & Verstappen
99,3,6,8,99,1,394,372,394,4,6,28,394,duplo,Norris & Verstappen
99,3,6,99,2,3,390,390,384,0,24,18,390,duplo,Norris & Piastri
99,3,6,99,2,4,390,390,381,0,24,15,390,duplo,Norris & Piastri
99,3,6,99,2,5,390,390,379,0,24,13,390,duplo,Norris & Piastri
99,3,6,99,2,6,390,390,377,0,24,11,390,duplo,Norris & Piastri
99,3,6,99,2,7,390,390,375,0,24,9,390,duplo,Norris & Piastri
99,3,6,99,2,8,390,390,373,0,24,7,390,duplo,Norris & Piastri
99,3,6,99,2,9,390,390,371,0,24,5,390,duplo,Norris & Piastri
99,3,6,99,2,10,390,390,370,0,24,4,390,duplo,Norris & Piastri
99,3,6,99,2,99,390,390,369,0,24,3,390,duplo,Norris & Piastri
99,3,7,99,2,3,390,390,383,0,24,17,390,duplo,Norris & Piastri
99,3,7,99,2,4,390,390,380,0,24,14,390,duplo,Norris & Piastri
99,3,7,99,2,5,390,390,378,0,24,12,390,duplo,Norris & Piastri
99,3,7,99,2,6,390,390,376,0,24,10,390,duplo,Norris & Piastri
99,3,7,99,2,7,390,390,374,0,24,8,390,duplo,Norris & Piastri
99,3,7,99,2,8,390,390,372,0,24,6,390,duplo,Norris & Piastri
99,3,7,99,2,9,390,390,370,0,24,4,390,duplo,Norris & Piastri
99,3,7,99,2,10,390,390,369,0,24,3,390,duplo,Norris & Piastri
99,3,7,99,2,99,390,390,368,0,24,2,390,duplo,Norris & Piastri
99,3,8,9,2,1,392,390,392,2,24,26,392,duplo,Norris & Verstappen
99,3,8,9,3,1,392,387,392,2,21,26,392,duplo,Norris & Verstappen
99,3,8,9,4,1,392,384,392,2,18,26,392,duplo,Norris & Verstappen
99,3,8,9,5,1,392,382,392,2,16,26,392,duplo,Norris & Verstappen
99,3,8,9,6,1,392,380,392,2,14,26,392,duplo,Norris & Verstappen
99,3,8,9,7,1,392,378,392,2,12,26,392,duplo,Norris & Verstappen
99,3,8,9,8,1,392,376,392,2,10,26,392,duplo,Norris & Verstappen
99,3,8,9,10,1,392,373,392,2,7,26,392,duplo,Norris & Verstappen
99,3,8,9,99,1,392,372,392,2,6,26,392,duplo,Norris & Verstappen
99,3,8,99,2,3,390,390,382,0,24,16,390,duplo,Norris & Piastri
99,3,8,99,2,4,390,390,379,0,24,13,390,duplo,Norris & Piastri
99,3,8,99,2,5,390,390,377,0,24,11,390,duplo,Norris & Piastri
99,3,8,99,2,6,390,390,375,0,24,9,390,duplo,Norris & Piastri
99,3,8,99,2,7,390,390,373,0,24,7,390,duplo,Norris & Piastri
99,3,8,99,2,8,390,390,371,0,24,5,390,duplo,Norris & Piastri
99,3,8,99,2,9,390,390,369,0,24,3,390,duplo,Norris & Piastri
99,3,8,99,2,10,390,390,368,0,24,2,390,duplo,Norris & Piastri
99,3,8,99,2,99,390,390,367,0,24,1,390,duplo,Norris & Piastri
99,3,99,10,2,1,391,390,391,1,24,25,391,duplo,Norris & Verstappen
99,3,99,10,3,1,391,387,391,1,21,25,391,duplo,Norris & Verstappen
99,3,99,10,4,1,391,384,391,1,18,25,391,duplo,Norris & Verstappen
99,3,99,10,5,1,391,382,391,1,16,25,391,duplo,Norris & Verstappen
99,3,99,10,6,1,391,380,391,1,14,25,391,duplo,Norris & Verstappen
99,3,99,10,7,1,391,378,391,1,12,25,391,duplo,Norris & Verstappen
99,3,99,10,8,1,391,376,391,1,10,25,391,duplo,Norris & Verstappen
99,3,99,10,9,1,391,374,391,1,8,25,391,duplo,Norris & Verstappen
99,3,99,10,99,1,391,372,391,1,6,25,391,duplo,Norris & Verstappen
99,3,99,99,2,3,390,390,381,0,24,15,390,duplo,Norris & Piastri
99,3,99,99,2,4,390,390,378,0,24,12,390,duplo,Norris & Piastri
99,3,99,99,2,5,390,390,376,0,24,10,390,duplo,Norris & Piastri
99,3,99,99,2,6,390,390,374,0,24,8,390,duplo,Norris & Piastri
99,3,99,99,2,7,390,390,372,0,24,6,390,duplo,Norris & Piastri
99,3,99,99,2,8,390,390,370,0,24,4,390,duplo,Norris & Piastri
99,3,99,99,2,9,390,390,368,0,24,2,390,duplo,Norris & Piastri
99,3,99,99,2,10,390,390,367,0,24,1,390,duplo,Norris & Piastri
99,3,99,99,2,99,390,390,366,0,24,0,390,duplo,Norris & Piastri
99,4,1,7,1,2,396,396,392,6,30,26,396,duplo,Norris & Piastri
99,4,1,7,1,3,396,396,389,6,30,23,396,duplo,Norris & Piastri
99,4,1,7,1,4,396,396,386,6,30,20,396,duplo,Norris & Piastri
99,4,1,7,1,5,396,396,384,6,30,18,396,duplo,Norris & Piastri
99,4,1,7,1,6,396,396,382,6,30,16,396,duplo,Norris & Piastri
99,4,1,7,1,8,396,396,378,6,30,12,396,duplo,Norris & Piastri
99,4,1,7,1,9,396,396,376,6,30,10,396,duplo,Norris & Piastri
99,4,1,7,1,10,396,396,375,6,30,9,396,duplo,Norris & Piastri
99,4,1,7,1,99,396,396,374,6,30,8,396,duplo,Norris & Piastri
99,4,1,9,3,2,392,386,392,2,20,26,392,duplo,Norris & Verstappen
99,4,1,9,4,2,392,383,392,2,17,26,392,duplo,Norris & Verstappen
99,4,1,9,5,2,392,381,392,2,15,26,392,duplo,Norris & Verstappen
99,4,1,9,6,2,392,379,392,2,13,26,392,duplo,Norris & Verstappen
99,4,1,9,7,2,392,377,392,2,11,26,392,duplo,Norris & Verstappen
99,4,1,9,8,2,392,375,392,2,9,26,392,duplo,Norris & Verstappen
99,4,1,9,10,2,392,372,392,2,6,26,392,duplo,Norris & Verstappen
99,4,1,9,99,2,392,371,392,2,5,26,392,duplo,Norris & Verstappen
99,4,2,6,2,1,398,389,398,8,23,32,398,duplo,Norris & Verstappen
99,4,2,6,3,1,398,386,398,8,20,32,398,duplo,Norris & Verstappen
99,4,2,6,4,1,398,383,398,8,17,32,398,duplo,Norris & Verstappen
99,4,2,6,5,1,398,381,398,8,15,32,398,duplo,Norris & Verstappen
99,4,2,6,7,1,398,377,398,8,11,32,398,duplo,Norris & Verstappen
99,4,2,6,8,1,398,375,398,8,9,32,398,duplo,Norris & Verstappen
99,4,2,6,9,1,398,373,398,8,7,32,398,duplo,Norris & Verstappen
99,4,2,6,10,1,398,372,398,8,6,32,398,duplo,Norris & Verstappen
99,4,2,6,99,1,398,371,398,8,5,32,398,duplo,Norris & Verstappen
99,4,2,7,1,2,396,396,391,6,30,25,396,duplo,Norris & Piastri
99,4,2,7,1,3,396,396,388,6,30,22,396,duplo,Norris & Piastri
99,4,2,7,1,4,396,396,385,6,30,19,396,duplo,Norris & Piastri
99,4,2,7,1,5,396,396,383,6,30,17,396,duplo,Norris & Piastri
99,4,2,7,1,6,396,396,381,6,30,15,396,duplo,Norris & Piastri
99,4,2,7,1,8,396,396,377,6,30,11,396,duplo,Norris & Piastri
99,4,2,7,1,9,396,396,375,6,30,9,396,duplo,Norris & Piastri
99,4,2,7,1,10,396,396,374,6,30,8,396,duplo,Norris & Piastri
99,4,2,7,1,99,396,396,373,6,30,7,396,duplo,Norris & Piastri
99,4,2,10,3,2,391,386,391,1,20,25,391,duplo,Norris & Verstappen
99,4,2,10,4,2,391,383,391,1,17,25,391,duplo,Norris & Verstappen
99,4,2,10,5,2,391,381,391,1,15,25,391,duplo,Norris & Verstappen
99,4,2,10,6,2,391,379,391,1,13,25,391,duplo,Norris & Verstappen
99,4,2,10,7,2,391,377,391,1,11,25,391,duplo,Norris & Verstappen
99,4,2,10,8,2,391,375,391,1,9,25,391,duplo,Norris & Verstappen
99,4,2,10,9,2,391,373,391,1,7,25,391,duplo,Norris & Verstappen
99,4,2,10,99,2,391,371,391,1,5,25,391,duplo,Norris & Verstappen
99,4,3,7,1,2,396,396,390,6,30,24,396,duplo,Norris & Piastri
99,4,3,7,1,3,396,396,387,6,30,21,396,duplo,Norris & Piastri
99,4,3,7,1,4,396,396,384,6,30,18,396,duplo,Norris & Piastri
99,4,3,7,1,5,396,396,382,6,30,16,396,duplo,Norris & Piastri
99,4,3,7,1,6,396,396,380,6,30,14,396,duplo,Norris & Piastri
99,4,3,7,1,8,396,396,376,6,30,10,396,duplo,Norris & Piastri
99,4,3,7,1,9,396,396,374,6,30,8,396,duplo,Norris & Piastri
99,4,3,7,1,10,396,396,373,6,30,7,396,duplo,Norris & Piastri
99,4,3,7,1,99,396,396,372,6,30,6,396,duplo,Norris & Piastri
99,4,3,99,3,2,390,386,390,0,20,24,390,duplo,Norris & Verstappen
99,4,3,99,4,2,390,383,390,0,17,24,390,duplo,Norris & Verstappen
99,4,3,99,5,2,390,381,390,0,15,24,390,duplo,Norris & Verstappen
99,4,3,99,6,2,390,379,390,0,13,24,390,duplo,Norris & Verstappen
99,4,3,99,7,2,390,377,390,0,11,24,390,duplo,Norris & Verstappen
99,4,3,99,8,2,390,375,390,0,9,24,390,duplo,Norris & Verstappen
99,4,3,99,9,2,390,373,390,0,7,24,390,duplo,Norris & Verstappen
99,4,3,99,10,2,390,372,390,0,6,24,390,duplo,Norris & Verstappen
99,4,3,99,99,2,390,371,390,0,5,24,390,duplo,Norris & Verstappen
99,4,5,7,1,2,396,396,388,6,30,22,396,duplo,Norris & Piastri
99,4,5,7,1,3,396,396,385,6,30,19,396,duplo,Norris & Piastri
99,4,5,7,1,4,396,396,382,6,30,16,396,duplo,Norris & Piastri
99,4,5,7,1,5,396,396,380,6,30,14,396,duplo,Norris & Piastri
99,4,5,7,1,6,396,396,378,6,30,12,396,duplo,Norris & Piastri
99,4,5,7,1,8,396,396,374,6,30,8,396,duplo,Norris & Piastri
99,4,5,7,1,9,396,396,372,6,30,6,396,duplo,Norris & Piastri
99,4,5,7,1,10,396,396,371,6,30,5,396,duplo,Norris & Piastri
99,4,5,7,1,99,396,396,370,6,30,4,396,duplo,Norris & Piastri
99,4,6,7,1,2,396,396,387,6,30,21,396,duplo,Norris & Piastri
99,4,6,7,1,3,396,396,384,6,30,18,396,duplo,Norris & Piastri
99,4,6,7,1,4,396,396,381,6,30,15,396,duplo,Norris & Piastri
99,4,6,7,1,5,396,396,379,6,30,13,396,duplo,Norris & Piastri
99,4,6,7,1,6,396,396,377,6,30,11,396,duplo,Norris & Piastri
99,4,6,7,1,8,396,396,373,6,30,7,396,duplo,Norris & Piastri
99,4,6,7,1,9,396,396,371,6,30,5,396,duplo,Norris & Piastri
99,4,6,7,1,10,396,396,370,6,30,4,396,duplo,Norris & Piastri
99,4,6,7,1,99,396,396,369,6,30,3,396,duplo,Norris & Piastri
99,4,6,8,2,1,394,389,394,4,23,28,394,duplo,Norris & Verstappen
99,4,6,8,3,1,394,386,394,4,20,28,394,duplo,Norris & Verstappen
99,4,6,8,4,1,394,383,394,4,17,28,394,duplo,Norris & Verstappen
99,4,6,8,5,1,394,381,394,4,15,28,394,duplo,Norris & Verstappen
99,4,6,8,6,1,394,379,394,4,13,28,394,duplo,Norris & Verstappen
99,4,6,8,7,1,394,377,394,4,11,28,394,duplo,Norris & Verstappen
99,4,6,8,9,1,394,373,394,4,7,28,394,duplo,Norris & Verstappen
99,4,6,8,10,1,394,372,394,4,6,28,394,duplo,Norris & Verstappen
99,4,6,8,99,1,394,371,394,4,5,28,394,duplo,Norris & Verstappen
99,4,7,7,1,2,396,396,386,6,30,20,396,duplo,Norris & Piastri
99,4,7,7,1,3,396,396,383,6,30,17,396,duplo,Norris & Piastri
99,4,7,7,1,4,396,396,380,6,30,14,396,duplo,Norris & Piastri
99,4,7,7,1,5,396,396,378,6,30,12,396,duplo,Norris & Piastri
99,4,7,7,1,6,396,396,376,6,30,10,396,duplo,Norris & Piastri
99,4,7,7,1,8,396,396,372,6,30,6,396,duplo,Norris & Piastri
99,4,7,7,1,9,396,396,370,6,30,4,396,duplo,Norris & Piastri
99,4,7,7,1,10,396,396,369,6,30,3,396,duplo,Norris & Piastri
99,4,7,7,1,99,396,396,368,6,30,2,396,duplo,Norris & Piastri
99,4,8,7,1,2,396,396,385,6,30,19,396,duplo,Norris & Piastri
99,4,8,7,1,3,396,396,382,6,30,16,396,duplo,Norris & Piastri
99,4,8,7,1,4,396,396,379,6,30,13,396,duplo,Norris & Piastri
99,4,8,7,1,5,396,396,377,6,30,11,396,duplo,Norris & Piastri
99,4,8,7,1,6,396,396,375,6,30,9,396,duplo,Norris & Piastri
99,4,8,7,1,8,396,396,371,6,30,5,396,duplo,Norris & Piastri
99,4,8,7,1,9,396,396,369,6,30,3,396,duplo,Norris & Piastri
99,4,8,7,1,10,396,396,368,6,30,2,396,duplo,Norris & Piastri
99,4,8,7,1,99,396,396,367,6,30,1,396,duplo,Norris & Piastri
99,4,8,9,2,1,392,389,392,2,23,26,392,duplo,Norris & Verstappen
99,4,8,9,3,1,392,386,392,2,20,26,392,duplo,Norris & Verstappen
99,4,8,9,4,1,392,383,392,2,17,26,392,duplo,Norris & Verstappen
99,4,8,9,5,1,392,381,392,2,15,26,392,duplo,Norris & Verstappen
99,4,8,9,6,1,392,379,392,2,13,26,392,duplo,Norris & Verstappen
99,4,8,9,7,1,392,377,392,2,11,26,392,duplo,Norris & Verstappen
99,4,8,9,8,1,392,375,392,2,9,26,392,duplo,Norris & Verstappen
99,4,8,9,10,1,392,372,392,2,6,26,392,duplo,Norris & Verstappen
99,4,8,9,99,1,392,371,392,2,5,26,392,duplo,Norris & Verstappen
99,4,99,7,1,2,396,396,384,6,30,18,396,duplo,Norris & Piastri
99,4,99,7,1,3,396,396,381,6,30,15,396,duplo,Norris & Piastri
99,4,99,7,1,4,396,396,378,6,30,12,396,duplo,Norris & Piastri
99,4,99,7,1,5,396,396,376,6,30,10,396,duplo,Norris & Piastri
99,4,99,7,1,6,396,396,374,6,30,8,396,duplo,Norris & Piastri
99,4,99,7,1,8,396,396,370,6,30,4,396,duplo,Norris & Piastri
99,4,99,7,1,9,396,396,368,6,30,2,396,duplo,Norris & Piastri
99,4,99,7,1,10,396,396,367,6,30,1,396,duplo,Norris & Piastri
99,4,99,7,1,99,396,396,366,6,30,0,396,duplo,Norris & Piastri
99,4,99,10,2,1,391,389,391,1,23,25,391,duplo,Norris & Verstappen
99,4,99,10,3,1,391,386,391,1,20,25,391,duplo,Norris & Verstappen
99,4,99,10,4,1,391,383,391,1,17,25,391,duplo,Norris & Verstappen
99,4,99,10,5,1,391,381,391,1,15,25,391,duplo,Norris & Verstappen
99,4,99,10,6,1,391,379,391,1,13,25,391,duplo,Norris & Verstappen
99,4,99,10,7,1,391,377,391,1,11,25,391,duplo,Norris & Verstappen
99,4,99,10,8,1,391,375,391,1,9,25,391,duplo,Norris & Verstappen
99,4,99,10,9,1,391,373,391,1,7,25,391,duplo,Norris & Verstappen
99,4,99,10,99,1,391,371,391,1,5,25,391,duplo,Norris & Verstappen
99,5,1,9,3,2,392,385,392,2,19,26,392,duplo,Norris & Verstappen
99,5,1,9,4,2,392,382,392,2,16,26,392,duplo,Norris & Verstappen
99,5,1,9,5,2,392,380,392,2,14,26,392,duplo,Norris & Verstappen
99,5,1,9,6,2,392,378,392,2,12,26,392,duplo,Norris & Verstappen
99,5,1,9,7,2,392,376,392,2,10,26,392,duplo,Norris & Verstappen
99,5,1,9,8,2,392,374,392,2,8,26,392,duplo,Norris & Verstappen
99,5,1,9,10,2,392,371,392,2,5,26,392,duplo,Norris & Verstappen
99,5,1,9,99,2,392,370,392,2,4,26,392,duplo,Norris & Verstappen
99,5,2,6,2,1,398,388,398,8,22,32,398,duplo,Norris & Verstappen
99,5,2,6,3,1,398,385,398,8,19,32,398,duplo,Norris & Verstappen
99,5,2,6,4,1,398,382,398,8,16,32,398,duplo,Norris & Verstappen
99,5,2,6,5,1,398,380,398,8,14,32,398,duplo,Norris & Verstappen
99,5,2,6,7,1,398,376,398,8,10,32,398,duplo,Norris & Verstappen
99,5,2,6,8,1,398,374,398,8,8,32,398,duplo,Norris & Verstappen
99,5,2,6,9,1,398,372,398,8,6,32,398,duplo,Norris & Verstappen
99,5,2,6,10,1,398,371,398,8,5,32,398,duplo,Norris & Verstappen
99,5,2,6,99,1,398,370,398,8,4,32,398,duplo,Norris & Verstappen
99,5,2,10,3,2,391,385,391,1,19,25,391,duplo,Norris & Verstappen
99,5,2,10,4,2,391,382,391,1,16,25,391,duplo,Norris & Verstappen
99,5,2,10,5,2,391,380,391,1,14,25,391,duplo,Norris & Verstappen
99,5,2,10,6,2,391,378,391,1,12,25,391,duplo,Norris & Verstappen
99,5,2,10,7,2,391,376,391,1,10,25,391,duplo,Norris & Verstappen
99,5,2,10,8,2,391,374,391,1,8,25,391,duplo,Norris & Verstappen
99,5,2,10,9,2,391,372,391,1,6,25,391,duplo,Norris & Verstappen
99,5,2,10,99,2,391,370,391,1,4,25,391,duplo,Norris & Verstappen
99,5,3,99,3,2,390,385,390,0,19,24,390,duplo,Norris & Verstappen
99,5,3,99,4,2,390,382,390,0,16,24,390,duplo,Norris & Verstappen
99,5,3,99,5,2,390,380,390,0,14,24,390,duplo,Norris & Verstappen
99,5,3,99,6,2,390,378,390,0,12,24,390,duplo,Norris & Verstappen
99,5,3,99,7,2,390,376,390,0,10,24,390,duplo,Norris & Verstappen
99,5,3,99,8,2,390,374,390,0,8,24,390,duplo,Norris & Verstappen
99,5,3,99,9,2,390,372,390,0,6,24,390,duplo,Norris & Verstappen
99,5,3,99,10,2,390,371,390,0,5,24,390,duplo,Norris & Verstappen
99,5,3,99,99,2,390,370,390,0,4,24,390,duplo,Norris & Verstappen
99,5,4,7,2,1,396,388,396,6,22,30,396,duplo,Norris & Verstappen
99,5,4,7,3,1,396,385,396,6,19,30,396,duplo,Norris & Verstappen
99,5,4,7,4,1,396,382,396,6,16,30,396,duplo,Norris & Verstappen
99,5,4,7,5,1,396,380,396,6,14,30,396,duplo,Norris & Verstappen
99,5,4,7,6,1,396,378,396,6,12,30,396,duplo,Norris & Verstappen
99,5,4,7,8,1,396,374,396,6,8,30,396,duplo,Norris & Verstappen
99,5,4,7,9,1,396,372,396,6,6,30,396,duplo,Norris & Verstappen
99,5,4,7,10,1,396,371,396,6,5,30,396,duplo,Norris & Verstappen
99,5,4,7,99,1,396,370,396,6,4,30,396,duplo,Norris & Verstappen
99,5,6,8,2,1,394,388,394,4,22,28,394,duplo,Norris & Verstappen
99,5,6,8,3,1,394,385,394,4,19,28,394,duplo,Norris & Verstappen
99,5,6,8,4,1,394,382,394,4,16,28,394,duplo,Norris & Verstappen
99,5,6,8,5,1,394,380,394,4,14,28,394,duplo,Norris & Verstappen
99,5,6,8,6,1,394,378,394,4,12,28,394,duplo,Norris & Verstappen
99,5,6,8,7,1,394,376,394,4,10,28,394,duplo,Norris & Verstappen
99,5,6,8,9,1,394,372,394,4,6,28,394,duplo,Norris & Verstappen
99,5,6,8,10,1,394,371,394,4,5,28,394,duplo,Norris & Verstappen
99,5,6,8,99,1,394,370,394,4,4,28,394,duplo,Norris & Verstappen
99,5,8,9,2,1,392,388,392,2,22,26,392,duplo,Norris & Verstappen
99,5,8,9,3,1,392,385,392,2,19,26,392,duplo,Norris & Verstappen
99,5,8,9,4,1,392,382,392,2,16,26,392,duplo,Norris & Verstappen
99,5,8,9,5,1,392,380,392,2,14,26,392,duplo,Norris & Verstappen
99,5,8,9,6,1,392,378,392,2,12,26,392,duplo,Norris & Verstappen
99,5,8,9,7,1,392,376,392,2,10,26,392,duplo,Norris & Verstappen
99,5,8,9,8,1,392,374,392,2,8,26,392,duplo,Norris & Verstappen
99,5,8,9,10,1,392,371,392,2,5,26,392,duplo,Norris & Verstappen
99,5,8,9,99,1,392,370,392,2,4,26,392,duplo,Norris & Verstappen
99,5,99,10,2,1,391,388,391,1,22,25,391,duplo,Norris & Verstappen
99,5,99,10,3,1,391,385,391,1,19,25,391,duplo,Norris & Verstappen
99,5,99,10,4,1,391,382,391,1,16,25,391,duplo,Norris & Verstappen
99,5,99,10,5,1,391,380,391,1,14,25,391,duplo,Norris & Verstappen
99,5,99,10,6,1,391,378,391,1,12,25,391,duplo,Norris & Verstappen
99,5,99,10,7,1,391,376,391,1,10,25,391,duplo,Norris & Verstappen
99,5,99,10,8,1,391,374,391,1,8,25,391,duplo,Norris & Verstappen
99,5,99,10,9,1,391,372,391,1,6,25,391,duplo,Norris & Verstappen
99,5,99,10,99,1,391,370,391,1,4,25,391,duplo,Norris & Verstappen
99,6,1,8,1,2,394,394,392,4,28,26,394,duplo,Norris & Piastri
99,6,1,8,1,3,394,394,389,4,28,23,394,duplo,Norris & Piastri
99,6,1,8,1,4,394,394,386,4,28,20,394,duplo,Norris & Piastri
99,6,1,8,1,5,394,394,384,4,28,18,394,duplo,Norris & Piastri
99,6,1,8,1,6,394,394,382,4,28,16,394,duplo,Norris & Piastri
99,6,1,8,1,7,394,394,380,4,28,14,394,duplo,Norris & Piastri
99,6,1,8,1,9,394,394,376,4,28,10,394,duplo,Norris & Piastri
99,6,1,8,1,10,394,394,375,4,28,9,394,duplo,Norris & Piastri
99,6,1,8,1,99,394,394,374,4,28,8,394,duplo,Norris & Piastri
99,6,1,9,3,2,392,384,392,2,18,26,392,duplo,Norris & Verstappen
99,6,1,9,4,2,392,381,392,2,15,26,392,duplo,Norris & Verstappen
99,6,1,9,5,2,392,379,392,2,13,26,392,duplo,Norris & Verstappen
99,6,1,9,6,2,392,377,392,2,11,26,392,duplo,Norris & Verstappen
99,6,1,9,7,2,392,375,392,2,9,26,392,duplo,Norris & Verstappen
99,6,1,9,8,2,392,373,392,2,7,26,392,duplo,Norris & Verstappen
99,6,1,9,10,2,392,370,392,2,4,26,392,duplo,Norris & Verstappen
99,6,1,9,99,2,392,369,392,2,3,26,392,duplo,Norris & Verstappen
99,6,2,6,2,1,398,387,398,8,21,32,398,duplo,Norris & Verstappen
99,6,2,6,3,1,398,384,398,8,18,32,398,duplo,Norris & Verstappen
99,6,2,6,4,1,398,381,398,8,15,32,398,duplo,Norris & Verstappen
99,6,2,6,5,1,398,379,398,8,13,32,398,duplo,Norris & Verstappen
99,6,2,6,7,1,398,375,398,8,9,32,398,duplo,Norris & Verstappen
99,6,2,6,8,1,398,373,398,8,7,32,398,duplo,Norris & Verstappen
99,6,2,6,9,1,398,371,398,8,5,32,398,duplo,Norris & Verstappen
99,6,2,6,10,1,398,370,398,8,4,32,398,duplo,Norris & Verstappen
